ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
1777142	GCF_900230245.1	Contig	species-match	OK
1777143	GCF_001545035.1	Contig	below-threshold-mismatch	OK
1777144	GCF_001545075.1	Contig	below-threshold-mismatch	OK
1778064	GCA_013839555.1	Contig	genus-match	OK
1778590	GCF_008831085.1	Contig	species-match	OK
1778671	GCF_024518835.1	Scaffold	low-coverage	OK
1779358	GCF_014641735.1	Contig	below-threshold-mismatch	OK
1781167	GCF_004681965.1	Contig	below-threshold-mismatch	OK
1781211	GCF_003864975.1	Scaffold	low-coverage	OK
1783274	GCF_003994485.1	Contig	low-coverage	OK
1783498	GCF_010550695.1	Scaffold	low-coverage	OK
1784712	GCF_003584015.1	Scaffold	below-threshold-mismatch	OK
1784713	GCF_003344925.1	Complete Genome	species-match	OK
1784714	GCF_003258705.1	Complete Genome	low-coverage	OK
1785128	GCF_013122135.1	Complete Genome	species-match	OK
1785161	GCF_900497695.1	Contig	below-threshold-mismatch	OK
1785162	GCF_900536025.1	Contig	below-threshold-mismatch	OK
1785988	GCF_018221685.1	Scaffold	species-match	OK
1788301	GCF_001294575.1	Complete Genome	below-threshold-mismatch	OK
1789004	GCF_001581915.1	Contig	species-match	OK
1789224	GCF_001704115.1	Complete Genome	low-coverage	OK
1789439	GCF_014646255.1	Scaffold	below-threshold-mismatch	OK
1790137	GCF_001697185.1	Complete Genome	below-threshold-mismatch	OK
1792290	GCF_900089775.1	Contig	low-coverage	OK
1792502	GCF_014642875.1	Scaffold	low-coverage	OK
1792543	GCF_001696715.1	Scaffold	below-threshold-mismatch	OK
1792834	GCF_002000055.1	Scaffold	low-coverage	OK
1792836	GCF_003410055.1	Contig	low-coverage	OK
1792845	GCF_002013915.1	Contig	below-threshold-mismatch	OK
1793963	GCF_001584325.1	Contig	below-threshold-mismatch	OK
1793966	GCF_014635625.1	Contig	species-match	OK
1794699	GCF_003057965.1	Complete Genome	below-threshold-mismatch	OK
1794912	GCF_001611555.1	Contig	low-coverage	OK
1794944	GCF_014190805.1	Contig	below-threshold-mismatch	OK
1795041	GCF_003217255.1	Scaffold	below-threshold-mismatch	OK
1795310	GCF_014642735.1	Contig	below-threshold-mismatch	OK
1795355	GCF_003260975.1	Complete Genome	below-threshold-mismatch	OK
1795632	GCF_001642325.1	Contig	below-threshold-mismatch	OK
1795827	GCF_001648355.1	Contig	below-threshold-mismatch	OK
1795832	GCF_001648475.1	Contig	below-threshold-mismatch	OK
1796497	GCF_900055185.1	Contig	below-threshold-mismatch	OK
1796606	GCF_001598055.1	Chromosome	below-threshold-mismatch	OK
1796652	GCF_016696765.1	Chromosome	species-match	OK
1796905	GCF_009768885.1	Contig	low-coverage	OK
1798155	GCF_010667685.1	Scaffold	below-threshold-mismatch	OK
1798157	GCF_009299475.1	Contig	species-match	OK
1798158	GCF_009299505.1	Contig	species-match	OK
1798805	GCF_001885585.1	Contig	below-threshold-mismatch	OK
1799789	GCF_001565895.1	Scaffold	low-coverage	OK
1803181	GCF_002894645.1	Scaffold	below-threshold-mismatch	OK
1803846	GCF_002886045.1	Complete Genome	below-threshold-mismatch	OK
1803916	GCF_008806325.1	Contig	low-coverage	OK
1804624	GCF_003945325.1	Complete Genome	below-threshold-mismatch	OK
1804625	GCF_014230085.1	Contig	low-coverage	OK
1804630	GCF_014640975.1	Scaffold	below-threshold-mismatch	OK
1804986	GCF_003312875.1	Complete Genome	below-threshold-mismatch	OK
1805431	GCF_011397115.1	Complete Genome	below-threshold-mismatch	OK
1806536	GCA_027922365.1	Scaffold	below-threshold-mismatch	OK
1806667	GCF_900089985.1	Scaffold	species-match	OK
1806668	GCF_001639725.1	Contig	below-threshold-mismatch	OK
1806669	GCF_001597735.1	Contig	below-threshold-mismatch	OK
1806670	GCF_001597725.1	Contig	below-threshold-mismatch	OK
1806892	GCF_001605895.1	Contig	below-threshold-mismatch	OK
1807766	GCF_001562055.1	Contig	low-coverage	OK
1808508	GCF_009827595.1	Scaffold	low-coverage	OK
1808881	GCF_003206695.1	Scaffold	below-threshold-mismatch	OK
1808955	GCF_016908955.1	Contig	species-match	OK
1810504	GCF_001697225.1	Complete Genome	low-coverage	OK
1811224	GCF_024753145.1	Contig	below-threshold-mismatch	OK
1811225	GCF_024753215.1	Contig	below-threshold-mismatch	OK
1811226	GCF_024756255.1	Contig	below-threshold-mismatch	OK
1811807	GCF_003967195.1	Complete Genome	low-coverage	OK
1812012	GCF_003337215.1	Contig	species-match	OK
1812349	GCF_004378255.1	Scaffold	species-match	OK
1812810	GCF_001715195.1	Contig	below-threshold-mismatch	OK
1812935	GCF_001729805.1	Complete Genome	species-match	OK
1813611	GCF_003729985.1	Contig	species-match	OK
1813871	GCF_007971225.1	Complete Genome	low-coverage	OK
1813876	GCF_003254505.1	Contig	below-threshold-mismatch	OK
1814128	GCF_001598035.1	Complete Genome	below-threshold-mismatch	OK
1814289	GCF_900096585.1	Scaffold	below-threshold-mismatch	OK
1815556	GCF_017356265.1	Contig	below-threshold-mismatch	OK
1816182	GCF_014204985.1	Contig	species-match	OK
1817405	GCF_001989575.1	Complete Genome	species-match	OK
1817495	GCF_004135055.1	Contig	below-threshold-mismatch	OK
1817963	GCF_001982615.1	Contig	below-threshold-mismatch	OK
1817964	GCF_022899935.1	Scaffold	below-threshold-mismatch	OK
1817965	GCF_016806835.2	Complete Genome	below-threshold-mismatch	OK
1818004	GCF_016919245.1	Scaffold	below-threshold-mismatch	OK
1819254	GCF_017874575.1	Contig	below-threshold-mismatch	OK
1819565	GCF_900184895.1	Contig	low-coverage	OK
1819566	GCF_009711525.1	Scaffold	low-coverage	OK
1820002	GCF_900185775.1	Scaffold	below-threshold-mismatch	OK
1820010	GCF_003614185.1	Scaffold	species-match	OK
1820333	GCF_009711225.1	Contig	below-threshold-mismatch	OK
1821036	GCF_003171675.1	Contig	low-coverage	OK
1821260	GCF_001644195.2	Contig	low-coverage	OK
1821621	GCF_001651805.1	Complete Genome	below-threshold-mismatch	OK
1821960	GCF_000264765.2	Complete Genome	species-match	OK
1824638	GCF_024582835.1	Complete Genome	below-threshold-mismatch	OK
1825523	GCF_003112435.1	Contig	low-coverage	OK
1825787	GCF_014646755.1	Scaffold	below-threshold-mismatch	OK
1825928	GCF_022512515.1	Contig	below-threshold-mismatch	OK
1826607	GCF_003970735.1	Complete Genome	species-match	OK
1826909	GCF_001652725.1	Contig	below-threshold-mismatch	OK
1830138	GCF_900142255.1	Scaffold	low-coverage	OK
1833852	GCF_002005145.1	Complete Genome	below-threshold-mismatch	OK
1834035	GCF_023634845.1	Scaffold	below-threshold-mismatch	OK
1834038	GCF_014284275.1	Scaffold	below-threshold-mismatch	OK
1834163	GCF_014332695.1	Scaffold	low-coverage	OK
1834436	GCF_019308285.1	Scaffold	below-threshold-mismatch	OK
1834438	GCF_014642175.1	Contig	low-coverage	OK
1834515	GCA_001854645.1	Contig	genus-match	OK
1834516	GCF_001983105.1	Contig	below-threshold-mismatch	OK
1835254	GCF_000973625.1	Complete Genome	below-threshold-mismatch	OK
1835722	GCF_014197245.1	Scaffold	below-threshold-mismatch	OK
1836209	GCF_009828025.1	Contig	below-threshold-mismatch	OK
1836499	GCF_014206875.1	Scaffold	below-threshold-mismatch	OK
1836972	GCF_900197875.1	Contig	below-threshold-mismatch	OK
1837282	GCF_001657475.1	Contig	below-threshold-mismatch	OK
1837344	GCF_004324755.1	Contig	below-threshold-mismatch	OK
1837379	GCF_014648115.1	Contig	mismatch	OK
1837380	GCF_014648155.1	Contig	mismatch	OK
1837929	GCF_009827495.1	Contig	below-threshold-mismatch	OK
1839617	GCF_014646315.1	Scaffold	species-match	OK
1839785	GCF_010646905.1	Contig	species-match	OK
1839801	GCF_001953175.1	Complete Genome	below-threshold-mismatch	OK
1840331	GCF_001653135.1	Contig	below-threshold-mismatch	OK
1841855	GCF_900155865.1	Scaffold	below-threshold-mismatch	OK
1842495	GCF_003609575.1	Contig	low-coverage	OK
1843235	GCF_004340665.1	Scaffold	species-match	OK
1843236	GCF_001956315.1	Scaffold	below-threshold-mismatch	OK
1843237	GCF_009755805.1	Scaffold	species-match	OK
1843371	GCF_003611455.1	Contig	species-match	OK
1844006	GCF_001888185.1	Complete Genome	below-threshold-mismatch	OK
1844972	GCF_001675045.1	Scaffold	low-coverage	OK
1848197	GCF_014648095.1	Contig	low-coverage	OK
1848458	GCF_002930105.1	Contig	below-threshold-mismatch	OK
1848460	GCF_003719725.1	Contig	below-threshold-mismatch	OK
1848766	GCF_013201605.1	Complete Genome	species-match	OK
1848903	GCF_013276225.1	Contig	species-match	OK
1848927	GCF_020531845.1	Scaffold	below-threshold-mismatch	OK
1848973	GCF_019880585.1	Contig	below-threshold-mismatch	OK
1849015	GCF_013177675.1	Complete Genome	below-threshold-mismatch	OK
1849021	GCF_009827615.1	Scaffold	low-coverage	OK
1849103	GCF_014640635.1	Contig	species-match	OK
1849104	GCF_013240295.1	Contig	below-threshold-mismatch	OK
1849580	GCF_014642835.1	Scaffold	below-threshold-mismatch	OK
1849581	GCF_016865235.1	Complete Genome	species-match	OK
1849582	GCF_016904945.1	Scaffold	below-threshold-mismatch	OK
1849719	GCF_001660705.2	Contig	low-coverage	OK
1850093	GCF_003149515.1	Complete Genome	below-threshold-mismatch	OK
1850238	GCF_002355275.1	Complete Genome	below-threshold-mismatch	OK
1850252	GCF_001889045.1	Complete Genome	below-threshold-mismatch	OK
1850347	GCF_002896965.1	Contig	below-threshold-mismatch	OK
1850348	GCF_002554795.1	Contig	low-coverage	OK
1850444	GCF_014643415.1	Contig	species-match	OK
1851019	GCF_023712105.1	Scaffold	below-threshold-mismatch	OK
1851514	GCF_003935895.2	Complete Genome	below-threshold-mismatch	OK
1851568	GCF_001684335.1	Scaffold	below-threshold-mismatch	OK
1852016	GCF_017254835.1	Scaffold	below-threshold-mismatch	OK
1852021	GCF_008064635.1	Contig	below-threshold-mismatch	OK
1852027	GCF_002917925.1	Contig	below-threshold-mismatch	OK
1852362	GCF_900104585.1	Contig	low-coverage	OK
1852380	GCF_900155535.1	Scaffold	below-threshold-mismatch	OK
1852387	GCF_900095845.1	Contig	below-threshold-mismatch	OK
1852522	GCF_900177815.1	Contig	low-coverage	OK
1853130	GCF_001661075.1	Complete Genome	below-threshold-mismatch	OK
1854496	GCF_016734765.1	Contig	below-threshold-mismatch	OK
1854571	GCA_003719395.1	Contig	below-threshold-mismatch	OK
1854574	GCF_021028635.1	Complete Genome	species-match	OK
1855823	GCF_021650955.1	Complete Genome	species-match	OK
1855912	GCF_001618865.1	Complete Genome	low-coverage	OK
1856322	GCF_025631005.1	Contig	low-coverage	OK
1856405	GCF_001758465.1	Scaffold	species-match	OK
1856638	GCF_001885095.1	Contig	below-threshold-mismatch	OK
1857024	GCF_024895295.1	Contig	species-match	OK
1858656	GCF_002499975.2	Complete Genome	low-coverage	OK
1858794	GCF_001854525.1	Scaffold	species-match	OK
1859457	GCF_001854605.1	Scaffold	below-threshold-mismatch	OK
1859460	GCF_025950085.1	Contig	below-threshold-mismatch	OK
1859473	GCF_001832905.1	Contig	below-threshold-mismatch	OK
1859475	GCF_001832885.1	Contig	below-threshold-mismatch	OK
1859699	GCA_020081605.1	Scaffold		
1862358	GCF_003813965.1	Complete Genome	low-coverage	OK
1862387	GCF_010645065.1	Contig	below-threshold-mismatch	OK
1862668	GCF_001945525.1	Contig	low-coverage	OK
1864509	GCF_001542405.1	Scaffold	below-threshold-mismatch	OK
1864939	GCF_024643285.1	Scaffold	low-coverage	OK
1864947	GCF_003958645.1	Contig	below-threshold-mismatch	OK
1867090	GCF_014648135.1	Contig	below-threshold-mismatch	OK
1867263	GCF_002023715.1	Contig	below-threshold-mismatch	OK
1867410	GCF_003327285.1	Scaffold	species-match	OK
1867749	GCF_003721225.1	Contig	low-coverage	OK
1867774	GCF_014643535.1	Contig	low-coverage	OK
1867775	GCF_014646375.1	Scaffold	below-threshold-mismatch	OK
1868734	GCF_007827555.1	Scaffold	low-coverage	OK
1868793	GCF_011299095.1	Complete Genome	low-coverage	OK
1868794	GCF_011100465.1	Complete Genome	below-threshold-mismatch	OK
1869345	GCA_003485205.1	Scaffold	genus-match	OK
1870820	GCF_002741055.1	Complete Genome	below-threshold-mismatch	OK
1870991	GCF_900095865.1	Contig	low-coverage	OK
1870995	GCF_002860725.1	Scaffold	species-match	OK
1871002	GCF_900106585.1	Contig	below-threshold-mismatch	OK
1871006	GCF_900130125.1	Contig	below-threshold-mismatch	OK
1871008	GCF_900184265.1	Contig	below-threshold-mismatch	OK
1871013	GCF_900128505.1	Scaffold	below-threshold-mismatch	OK
1871022	GCF_900143685.1	Chromosome	below-threshold-mismatch	OK
1871034	GCF_900155645.1	Complete Genome	low-coverage	OK
1871044	GCA_014802555.1	Contig	genus-match	OK
1871047	GCA_003455905.1	Scaffold	genus-match	OK
1871047	GCA_003524725.1	Scaffold	genus-match	OK
1871047	GCA_003537025.1	Scaffold	genus-match	OK
1871047	GCA_011525415.1	Scaffold	genus-match	OK
1871052	GCA_003455115.1	Scaffold	genus-match	OK
1871052	GCA_003455135.1	Scaffold	genus-match	OK
1871052	GCA_003456375.1	Scaffold	genus-match	OK
1871052	GCA_003477025.1	Scaffold	genus-match	OK
1871052	GCA_003501325.1	Scaffold	genus-match	OK
1871052	GCA_003529405.1	Scaffold	genus-match	OK
1871052	GCA_003539805.1	Scaffold	genus-match	OK
1871086	GCA_003447065.1	Scaffold	genus-match	OK
1871086	GCA_003451235.1	Scaffold	genus-match	OK
1871086	GCA_003484285.1	Scaffold	genus-match	OK
1871086	GCA_012269935.1	Scaffold	genus-match	OK
1871086	GCA_016463795.1	Scaffold	genus-match	OK
1871111	GCF_001704615.3	Complete Genome	below-threshold-mismatch	OK
1871615	GCA_003533385.1	Scaffold	genus-match	OK
1871616	GCA_003497475.1	Scaffold	genus-match	OK
1872118	GCA_021375825.1	Scaffold	genus-match	OK
1872118	GCA_028065135.1	Scaffold	genus-match	OK
1872118	GCA_028065835.1	Scaffold	genus-match	OK
1872118	GCA_028714835.1	Scaffold	genus-match	OK
1872122	GCA_003534755.1	Scaffold	genus-match	OK
1872122	GCA_017986955.1	Scaffold	genus-match	OK
1872122	GCA_017989435.1	Scaffold	genus-match	OK
1872122	GCA_018005955.1	Scaffold	genus-match	OK
1872122	GCA_018780725.1	Scaffold	genus-match	OK
1872122	GCA_023259335.1	Scaffold	genus-match	OK
1872573	GCA_026004275.1	Contig	genus-match	OK
1872678	GCF_008370245.1	Scaffold	species-match	OK
1872699	GCF_023074835.1	Contig	below-threshold-mismatch	OK
1873425	GCF_018207515.1	Complete Genome	species-match	OK
1873897	GCA_003497725.1	Scaffold	genus-match	OK
1873897	GCA_003535275.1	Scaffold	genus-match	OK
1874115	GCF_005049105.1	Scaffold	species-match	OK
1874277	GCF_013340765.1	Complete Genome	na	OK
1874317	GCF_001854125.1	Complete Genome	below-threshold-mismatch	OK
1874362	GCA_002022005.1	Complete Genome	subspecies-match	OK
1874697	GCF_009829085.1	Contig	mismatch	OK
1874706	GCF_002243045.1	Contig	below-threshold-mismatch	OK
1876515	GCF_002238045.1	Contig	below-threshold-mismatch	OK
1879050	GCF_001696605.3	Complete Genome	below-threshold-mismatch	OK
1880678	GCF_021391435.1	Complete Genome	species-match	OK
1882339	GCF_014643255.1	Contig	below-threshold-mismatch	OK
1882340	GCF_014642675.1	Contig	below-threshold-mismatch	OK
1882343	GCF_005780245.1	Contig	mismatch	OK
1884223	GCA_014361435.1	Scaffold	genus-match	OK
1884249	GCF_005870035.1	Scaffold	below-threshold-mismatch	OK
1884432	GCF_900115625.1	Scaffold	below-threshold-mismatch	OK
1884818	GCA_011526515.1	Scaffold	genus-match	OK
1884818	GCA_017987875.1	Scaffold	genus-match	OK
1884818	GCA_017997035.1	Scaffold	genus-match	OK
1884818	GCA_018000805.1	Scaffold	genus-match	OK
1884818	GCA_018005215.1	Scaffold	genus-match	OK
1884818	GCA_018005555.1	Scaffold	genus-match	OK
1884818	GCA_018058585.1	Scaffold	genus-match	OK
1884876	GCF_014243395.1	Contig	below-threshold-mismatch	OK
1885916	GCF_003426055.1	Contig	below-threshold-mismatch	OK
1885917	GCF_010078385.1	Contig	below-threshold-mismatch	OK
1886637	GCA_025666275.1	Scaffold	genus-match	OK
1886785	GCF_024753255.1	Contig	below-threshold-mismatch	OK
1886788	GCF_015475875.1	Scaffold	below-threshold-mismatch	OK
1888893	GCF_003335215.1	Contig	low-coverage	OK
1888910	GCF_004761875.1	Contig	below-threshold-mismatch	OK
1888913	GCF_002104475.1	Scaffold	below-threshold-mismatch	OK
1888914	GCF_025215075.1	Scaffold	below-threshold-mismatch	OK
1888915	GCF_014784055.1	Complete Genome	species-match	OK
1889241	GCF_003950325.1	Contig	low-coverage	OK
1890302	GCF_008807735.1	Complete Genome	species-match	OK
1891224	GCF_001707755.1	Contig	below-threshold-mismatch	OK
1891233	GCA_018382355.1	Contig	genus-match	OK
1891279	GCF_003403095.1	Complete Genome	below-threshold-mismatch	OK
1891658	GCA_017515625.1	Contig	genus-match	OK
1891787	GCF_012932215.1	Complete Genome	low-coverage	OK
1891926	GCF_001983935.1	Complete Genome	low-coverage	OK
1892865	GCF_013407765.1	Contig	low-coverage	OK
1892904	GCF_001953635.1	Contig	below-threshold-mismatch	OK
1894969	GCF_003610785.1	Contig	below-threshold-mismatch	OK
1894989	GCF_003815015.1	Contig	low-coverage	OK
1895664	GCA_003070805.1	Contig	genus-match	OK
1895944	GCA_017654735.1	Contig		
1896336	GCA_018005915.1	Scaffold	genus-match	OK
1897729	GCF_001886615.1	Complete Genome	below-threshold-mismatch	OK
1898651	GCF_002933875.1	Contig	low-coverage	OK
1899321	GCF_003335045.1	Contig	below-threshold-mismatch	OK
1899430	GCF_006493595.1	Contig	species-match	OK
1903179	GCF_001855575.1	Contig	species-match	OK
1903952	GCF_001939735.1	Scaffold	below-threshold-mismatch	OK
1904463	GCF_013283835.1	Complete Genome	species-match	OK
1906745	GCF_002000485.1	Contig	below-threshold-mismatch	OK
1907654	GCF_900155365.1	Scaffold	below-threshold-mismatch	OK
1907662	GCF_022845715.1	Complete Genome	species-match	OK
1907939	GCF_001999305.1	Contig	below-threshold-mismatch	OK
1908198	GCF_005280275.1	Complete Genome	species-match	OK
1908241	GCF_009674725.1	Contig	below-threshold-mismatch	OK
1908257	GCF_001998825.1	Contig	below-threshold-mismatch	OK
1908258	GCF_002000125.1	Contig	below-threshold-mismatch	OK
1908260	GCF_001998965.1	Contig	below-threshold-mismatch	OK
1908263	GCF_002000425.1	Contig	species-match	OK
1908341	GCF_019968605.1	Complete Genome	below-threshold-mismatch	OK
1908389	GCF_001936575.1	Contig	below-threshold-mismatch	OK
1908690	GCF_002197845.1	Contig	low-coverage	OK
1909458	GCA_001996015.1	Contig	genus-match	OK
1909474	GCA_001995745.1	Contig	genus-match	OK
1909699	GCF_016446285.1	Complete Genome	low-coverage	OK
1909734	GCF_002148795.1	Contig	below-threshold-mismatch	OK
1911570	GCF_003056725.1	Contig	below-threshold-mismatch	OK
1911682	GCF_002000085.1	Scaffold	low-coverage	OK
1912092	GCF_001879695.1	Contig	below-threshold-mismatch	OK
1912246	GCF_008085455.1	Scaffold	below-threshold-mismatch	OK
1912855	GCF_003402615.1	Contig	species-match	OK
1912871	GCF_008000835.1	Complete Genome	species-match	OK
1912877	GCF_003063245.1	Contig	below-threshold-mismatch	OK
1912961	GCF_001921205.1	Contig	below-threshold-mismatch	OK
1913577	GCF_001889005.1	Complete Genome	below-threshold-mismatch	OK
1914243	GCF_003795375.1	Scaffold	species-match	OK
1914305	GCF_001968985.1	Contig	low-coverage	OK
1914461	GCF_009671205.1	Complete Genome	species-match	OK
1914462	GCF_020026925.1	Contig	below-threshold-mismatch	OK
1914755	GCF_013410655.1	Contig	below-threshold-mismatch	OK
1914756	GCF_003254705.1	Contig	below-threshold-mismatch	OK
1914757	GCF_014644335.1	Scaffold	species-match	OK
1914963	GCF_001267955.1	Contig	species-match	OK
1915063	GCF_002266855.1	Contig	low-coverage	OK
1915074	GCF_001981525.1	Contig	below-threshold-mismatch	OK
1915077	GCF_002020135.1	Contig	below-threshold-mismatch	OK
1915078	GCF_001940525.2	Complete Genome	below-threshold-mismatch	OK
1915309	GCF_001907975.1	Chromosome	below-threshold-mismatch	OK
1915319	GCF_002020355.1	Contig	mismatch	OK
1915382	GCF_016757275.1	Contig	species-match	OK
1917180	GCF_003570705.1	Contig	species-match	OK
1917421	GCF_002863865.1	Complete Genome	low-coverage	OK
1917868	GCF_900258535.1	Contig	below-threshold-mismatch	OK
1917870	GCF_900566185.1	Scaffold	low-coverage	OK
1917873	GCF_900199435.1	Contig	low-coverage	OK
1917889	GCF_900155625.1	Scaffold	low-coverage	OK
1918945	GCF_014083925.1	Complete Genome	species-match	OK
1918946	GCF_900162645.1	Contig	species-match	OK
1920034	GCF_002201235.1	Contig	below-threshold-mismatch	OK
1920170	GCF_016904955.1	Contig	below-threshold-mismatch	OK
1920512	GCF_004362745.1	Contig	species-match	OK
1921010	GCF_001895085.1	Contig	low-coverage	OK
1921086	GCF_002795805.1	Complete Genome	below-threshold-mismatch	OK
1921087	GCF_002795825.1	Complete Genome	below-threshold-mismatch	OK
1921566	GCF_016907475.1	Contig	species-match	OK
1921578	GCF_019396355.1	Scaffold	below-threshold-mismatch	OK
1923877	GCF_024125445.1	Contig	below-threshold-mismatch	OK
1925020	GCF_008180465.1	Contig	species-match	OK
1925021	GCF_014042035.1	Complete Genome	species-match	OK
1925762	GCF_001936475.1	Contig	low-coverage	OK
1925763	GCF_002806945.1	Contig	below-threshold-mismatch	OK
1926278	GCF_900156875.1	Scaffold	low-coverage	OK
1926283	GCF_900240245.1	Contig	low-coverage	OK
1926285	GCF_900166635.1	Scaffold	below-threshold-mismatch	OK
1926495	GCA_004297925.1	Contig	genus-match	OK
1926625	GCF_007993035.1	Contig	low-coverage	OK
1926648	GCF_006346315.1	Contig	below-threshold-mismatch	OK
1926871	GCF_004310665.1	Contig	below-threshold-mismatch	OK
1926881	GCF_002006995.1	Scaffold	below-threshold-mismatch	OK
1927129	GCF_002153915.1	Contig	low-coverage	OK
1928574	GCF_003986975.1	Contig	below-threshold-mismatch	OK
1928661	GCF_009759665.1	Contig	below-threshold-mismatch	OK
1928728	GCA_019918135.1	Contig		
1929088	GCF_026344035.1	Contig	low-coverage	OK
1929477	GCF_015689475.1	Complete Genome	mismatch	OK
1929488	GCF_002072105.2	Contig	low-coverage	OK
1930076	GCA_012719875.1	Contig	genus-match	OK
1930076	GCA_014493755.1	Contig	genus-match	OK
1930076	GCA_017474585.1	Contig	genus-match	OK
1930251	GCF_002078605.1	Contig	below-threshold-mismatch	OK
1930276	GCF_007741515.1	Complete Genome	low-coverage	OK
1930667	GCF_002150005.2	Contig	low-coverage	OK
1930747	GCF_001273845.1	Contig	below-threshold-mismatch	OK
1930763	GCF_003336745.1	Scaffold	below-threshold-mismatch	OK
1931275	GCF_022870885.1	Complete Genome	species-match	OK
1933879	GCF_003986955.1	Contig	below-threshold-mismatch	OK
1933880	GCF_001302565.1	Complete Genome	below-threshold-mismatch	OK
1934310	GCA_019105055.1	Contig	genus-match	OK
1934310	GCA_022729025.1	Contig	genus-match	OK
1934310	GCA_022729045.1	Contig	genus-match	OK
1934310	GCA_024708985.1	Contig	genus-match	OK
1934310	GCA_024709295.1	Contig	genus-match	OK
1934310	GCA_024709665.1	Contig	genus-match	OK
1934310	GCA_024709745.1	Contig	genus-match	OK
1934310	GCA_024710145.1	Contig	genus-match	OK
1934310	GCA_024711385.1	Contig	genus-match	OK
1935170	GCF_019396325.1	Scaffold	below-threshold-mismatch	OK
1935204	GCF_004299785.2	Complete Genome	species-match	OK
1935446	GCF_024494545.1	Complete Genome	species-match	OK
1935996	GCF_007625215.1	Scaffold	below-threshold-mismatch	OK
1936021	GCF_011207455.1	Complete Genome	species-match	OK
1936063	GCF_900176885.1	Scaffold	low-coverage	OK
1936207	GCF_012396585.1	Contig	low-coverage	OK
1936991	GCF_002335445.1	Contig	low-coverage	OK
1936993	GCF_003967515.1	Contig	below-threshold-mismatch	OK
1937461	GCF_900199705.1	Scaffold	below-threshold-mismatch	OK
1937790	GCF_018390695.1	Scaffold	below-threshold-mismatch	OK
1938339	GCF_003367475.1	Contig	low-coverage	OK
1938558	GCF_002118315.1	Contig	below-threshold-mismatch	OK
1940240	GCF_002006795.1	Contig	below-threshold-mismatch	OK
1940525	GCF_002843385.1	Contig	below-threshold-mismatch	OK
1940526	GCF_002843315.1	Scaffold	below-threshold-mismatch	OK
1940529	GCF_002763455.1	Contig	low-coverage	OK
1940610	GCF_005144885.1	Complete Genome	below-threshold-mismatch	OK
1940615	GCF_018304965.1	Contig	below-threshold-mismatch	OK
1940636	GCF_015168335.1	Complete Genome	species-match	OK
1940789	GCF_023499275.1	Complete Genome	species-match	OK
1943631	GCF_002906155.1	Contig	below-threshold-mismatch	OK
1944633	GCF_018310345.1	Scaffold	below-threshold-mismatch	OK
1944634	GCF_900186465.1	Scaffold	below-threshold-mismatch	OK
1944642	GCF_900186535.1	Contig	low-coverage	OK
1944646	GCF_900169485.1	Complete Genome	low-coverage	OK
1949069	GCF_014644155.1	Scaffold	species-match	OK
1949081	GCF_003206065.1	Scaffold	below-threshold-mismatch	OK
1949082	GCF_003206645.1	Scaffold	below-threshold-mismatch	OK
1949083	GCF_003206575.1	Scaffold	below-threshold-mismatch	OK
1949085	GCF_003206045.1	Scaffold	below-threshold-mismatch	OK
1955013	GCF_002614725.1	Contig	below-threshold-mismatch	OK
1955250	GCF_014640675.1	Contig	below-threshold-mismatch	OK
1958811	GCF_002150055.1	Contig	species-match	OK
1958940	GCF_009827395.1	Scaffold	below-threshold-mismatch	OK
1958944	GCF_007923445.1	Scaffold	below-threshold-mismatch	OK
1958950	GCF_002087235.1	Scaffold	below-threshold-mismatch	OK
1959104	GCF_013407165.1	Complete Genome	below-threshold-mismatch	OK
1960125	GCF_900174585.1	Contig	low-coverage	OK
1960156	GCF_002973605.1	Contig	low-coverage	OK
1960309	GCF_900101025.1	Contig	below-threshold-mismatch	OK
1960968	GCF_002286915.1	Contig	below-threshold-mismatch	OK
1960969	GCF_002286935.1	Contig	below-threshold-mismatch	OK
1962263	GCF_002008345.1	Contig	below-threshold-mismatch	OK
1962857	GCA_002878175.1	Contig	genus-match	OK
1963835	GCF_900187945.1	Contig	low-coverage	OK
1963862	GCF_002087085.1	Contig	low-coverage	OK
1964382	GCF_902143515.1	Contig	below-threshold-mismatch	OK
1964395	GCF_900176255.2	Contig	below-threshold-mismatch	OK
1965019	GCF_002210225.1	Scaffold	low-coverage	OK
1965230	GCF_003991585.1	Contig	low-coverage	OK
1966350	GCA_013138665.1	Contig	genus-match	OK
1968433	GCF_002211445.1	Scaffold	below-threshold-mismatch	OK
1968889	GCF_004353325.1	Scaffold	below-threshold-mismatch	OK
1969821	GCF_014126615.1	Complete Genome	below-threshold-mismatch	OK
1970438	GCA_002282775.1	Contig	genus-match	OK
1970447	GCA_002282795.1	Scaffold	genus-match	OK
1970448	GCA_002282785.1	Scaffold	genus-match	OK
1970449	GCA_002279145.1	Scaffold	genus-match	OK
1970450	GCA_002279105.1	Contig	genus-match	OK
1970451	GCA_002282725.1	Scaffold	genus-match	OK
1970452	GCA_002282675.1	Contig	genus-match	OK
1970454	GCA_002255485.1	Scaffold	genus-match	OK
1970790	GCF_900240275.1	Scaffold	low-coverage	OK
1971611	GCF_020532705.1	Contig	below-threshold-mismatch	OK
1972068	GCF_004001245.1	Complete Genome	low-coverage	OK
1973259	GCA_003056265.1	Contig	low-coverage	OK
1973484	GCA_002368255.1	Complete Genome	species-match	OK
