ncbiTaxID	Genome	Quality	best-match-status	taxonomy-check-status
1937461	GCF_900199705.1	Scaffold	below-threshold-mismatch	OK
1667327	GCA_000492415.1	Scaffold	subspecies-match	OK
1667327	GCA_000612905.1	Contig	species-match	OK
1667327	GCA_000751755.1	Contig	species-match	OK
1667327	GCA_001033665.1	Scaffold	subspecies-match	OK
1667327	GCA_001067585.1	Contig	species-match	OK
1667327	GCA_001208885.1	Contig	subspecies-match	OK
1667327	GCA_002184905.2	Contig	species-match	OK
1667327	GCA_002186915.1	Contig	species-match	OK
1667327	GCA_002188215.1	Contig	species-match	OK
1667327	GCA_002853045.1	Scaffold	subspecies-match	OK
1667327	GCA_002936005.2	Contig	subspecies-match	OK
1667327	GCA_003285165.1	Complete Genome	subspecies-match	OK
1667327	GCA_004320805.1	Contig	species-match	OK
1667327	GCA_004321035.1	Contig	species-match	OK
1667327	GCA_004321255.1	Contig	species-match	OK
1667327	GCA_004321325.1	Contig	species-match	OK
1667327	GCA_006402775.1	Scaffold	species-match	OK
1667327	GCA_008632435.1	Complete Genome	species-match	OK
1667327	GCA_014882585.1	Contig	species-match	OK
1667327	GCA_018588925.1	Contig	subspecies-match	OK
1667327	GCA_020525725.1	Complete Genome	species-match	OK
1667327	GCA_020525785.1	Complete Genome	subspecies-match	OK
1667327	GCA_020525805.1	Complete Genome	subspecies-match	OK
1667327	GCA_020525825.1	Complete Genome	species-match	OK
1667327	GCA_020525925.1	Complete Genome	species-match	OK
1667327	GCA_021168515.1	Scaffold	subspecies-match	OK
1667327	GCA_021262845.1	Contig	subspecies-match	OK
1667327	GCA_021368655.1	Contig	subspecies-match	OK
1667327	GCA_021849445.1	Contig	subspecies-match	OK
1667327	GCA_021850785.1	Contig	subspecies-match	OK
1667327	GCA_021873955.1	Contig	species-match	OK
1667327	GCA_021907875.1	Contig	species-match	OK
1667327	GCA_021908175.1	Contig	subspecies-match	OK
1667327	GCA_021908495.1	Contig	species-match	OK
1667327	GCA_021909255.1	Contig	species-match	OK
1667327	GCA_021909455.1	Contig	subspecies-match	OK
1667327	GCA_021909495.1	Contig	subspecies-match	OK
1667327	GCA_021909535.1	Contig	species-match	OK
1667327	GCA_021910015.1	Contig	subspecies-match	OK
1667327	GCA_021910045.1	Contig	subspecies-match	OK
1667327	GCA_021910225.1	Contig	subspecies-match	OK
1667327	GCA_021910265.1	Contig	subspecies-match	OK
1667327	GCA_021910305.1	Contig	species-match	OK
1667327	GCA_021910385.1	Contig	subspecies-match	OK
1667327	GCA_021910485.1	Contig	species-match	OK
1667327	GCA_021910665.1	Contig	subspecies-match	OK
1667327	GCA_021910885.1	Contig	species-match	OK
1667327	GCA_021910965.1	Contig	subspecies-match	OK
1667327	GCA_021911165.1	Contig	species-match	OK
1667327	GCA_021911185.1	Contig	subspecies-match	OK
1667327	GCA_021911385.1	Contig	species-match	OK
1667327	GCA_021911585.1	Contig	subspecies-match	OK
1667327	GCA_021911685.1	Contig	subspecies-match	OK
1667327	GCA_021912025.1	Contig	subspecies-match	OK
1667327	GCA_021912055.1	Contig	species-match	OK
1667327	GCA_021912165.1	Contig	species-match	OK
1667327	GCA_021912305.1	Contig	subspecies-match	OK
1667327	GCA_021912345.1	Contig	species-match	OK
1667327	GCA_021912465.1	Contig	subspecies-match	OK
1667327	GCA_021912505.1	Contig	subspecies-match	OK
1667327	GCA_021912545.1	Contig	subspecies-match	OK
1667327	GCA_021912725.1	Contig	subspecies-match	OK
1667327	GCA_021951855.1	Contig	subspecies-match	OK
1667327	GCA_021955985.1	Contig	subspecies-match	OK
1667327	GCA_021956805.1	Contig	subspecies-match	OK
1667327	GCA_021957225.1	Contig	subspecies-match	OK
1667327	GCA_021960165.1	Contig	subspecies-match	OK
1667327	GCA_021963765.1	Contig	subspecies-match	OK
1667327	GCA_021965915.1	Contig	species-match	OK
1667327	GCA_021970795.1	Contig	species-match	OK
1667327	GCA_022047575.1	Contig	species-match	OK
1667327	GCA_022047865.1	Contig	species-match	OK
1667327	GCA_022047965.1	Contig	species-match	OK
1667327	GCA_022098895.1	Contig	species-match	OK
1667327	GCA_022098915.1	Contig	species-match	OK
1667327	GCA_022172625.1	Contig	species-match	OK
1667327	GCA_022173105.1	Contig	species-match	OK
1667327	GCA_022173185.1	Contig	species-match	OK
1667327	GCA_022173505.1	Contig	species-match	OK
1667327	GCA_022173525.1	Contig	subspecies-match	OK
1667327	GCA_022175185.1	Contig	species-match	OK
1667327	GCA_022204925.1	Contig	species-match	OK
1667327	GCA_022818615.1	Contig	subspecies-match	OK
1667327	GCA_023028245.1	Contig	subspecies-match	OK
1667327	GCA_023029945.1	Contig	subspecies-match	OK
1667327	GCA_023030185.1	Contig	species-match	OK
1667327	GCA_023030785.1	Contig	subspecies-match	OK
1667327	GCA_023033155.1	Contig	subspecies-match	OK
1667327	GCA_023033235.1	Contig	subspecies-match	OK
1667327	GCA_024347755.1	Complete Genome	subspecies-match	OK
1667327	GCA_024347795.1	Complete Genome	subspecies-match	OK
1667327	GCA_024347815.1	Complete Genome	subspecies-match	OK
1667327	GCA_024373285.1	Contig	species-match	OK
1667327	GCA_024379055.1	Contig	species-match	OK
1667327	GCA_024379395.1	Contig	subspecies-match	OK
1667327	GCA_024379455.1	Contig	species-match	OK
1667327	GCA_024379835.1	Contig	species-match	OK
1667327	GCA_024379915.1	Contig	species-match	OK
1667327	GCA_024430855.1	Contig	subspecies-match	OK
1667327	GCA_024430935.1	Contig	subspecies-match	OK
1667327	GCA_024431695.1	Contig	subspecies-match	OK
1667327	GCA_024431715.1	Contig	species-match	OK
1667327	GCA_024431895.1	Contig	subspecies-match	OK
1667327	GCA_024431995.1	Contig	species-match	OK
1667327	GCA_024432135.1	Contig	subspecies-match	OK
1667327	GCA_024432445.1	Contig	subspecies-match	OK
1667327	GCA_024432485.1	Contig	subspecies-match	OK
1667327	GCA_024432605.1	Contig	subspecies-match	OK
1667327	GCA_024432645.1	Contig	species-match	OK
1667327	GCA_024432765.1	Contig	subspecies-match	OK
1667327	GCA_024432785.1	Contig	subspecies-match	OK
1667327	GCA_024433025.1	Contig	subspecies-match	OK
1667327	GCA_024433615.1	Contig	species-match	OK
1667327	GCA_024434505.1	Contig	species-match	OK
1667327	GCA_024434545.1	Contig	species-match	OK
1667327	GCA_024434735.1	Contig	species-match	OK
1667327	GCA_024434855.1	Contig	species-match	OK
1667327	GCA_024435045.1	Contig	species-match	OK
1667327	GCA_024435195.1	Contig	subspecies-match	OK
1667327	GCA_024437215.1	Contig	species-match	OK
1667327	GCA_024437235.1	Contig	subspecies-match	OK
1667327	GCA_024437595.1	Contig	subspecies-match	OK
1667327	GCA_024437615.1	Contig	species-match	OK
1667327	GCA_024437895.1	Contig	subspecies-match	OK
1667327	GCA_024438045.1	Contig	subspecies-match	OK
1667327	GCA_024438455.1	Contig	subspecies-match	OK
1667327	GCA_024438535.1	Contig	species-match	OK
1667327	GCA_024438575.1	Contig	subspecies-match	OK
1667327	GCA_024438595.1	Contig	subspecies-match	OK
1667327	GCA_024438635.1	Contig	species-match	OK
1667327	GCA_024438725.1	Contig	species-match	OK
1667327	GCA_024438855.1	Contig	species-match	OK
1667327	GCA_024439015.1	Contig	species-match	OK
1667327	GCA_024439275.1	Contig	subspecies-match	OK
1667327	GCA_024520355.1	Contig	subspecies-match	OK
1667327	GCA_024520375.1	Scaffold	subspecies-match	OK
1667327	GCA_024520505.1	Scaffold	subspecies-match	OK
1667327	GCA_024917695.1	Complete Genome	subspecies-match	OK
1667327	GCA_024990355.1	Contig	subspecies-match	OK
1667327	GCA_024990745.1	Contig	subspecies-match	OK
1667327	GCA_024998465.1	Scaffold	species-match	OK
1667327	GCA_025081795.1	Contig	species-match	OK
1667327	GCA_025082895.1	Contig	subspecies-match	OK
1667327	GCA_025086785.1	Contig	species-match	OK
1667327	GCA_025108865.1	Contig	subspecies-match	OK
1667327	GCA_025115105.1	Contig	species-match	OK
1667327	GCA_025115565.1	Contig	species-match	OK
1667327	GCA_025115585.1	Contig	subspecies-match	OK
1667327	GCA_025116165.1	Contig	subspecies-match	OK
1667327	GCA_025116185.1	Contig	subspecies-match	OK
1667327	GCA_025116905.1	Contig	subspecies-match	OK
1667327	GCA_025881025.1	Contig	species-match	OK
1667327	GCA_027891075.1	Contig	subspecies-match	OK
1667327	GCA_027895315.1	Contig	subspecies-match	OK
1667327	GCA_027960565.1	Contig	species-match	OK
1667327	GCA_027961205.1	Contig	subspecies-match	OK
1667327	GCA_027961245.1	Contig	species-match	OK
1667327	GCA_900977675.1	Contig	species-match	OK
1667327	GCA_900978005.1	Contig	species-match	OK
1667327	GCA_900978235.1	Contig	species-match	OK
1667327	GCA_900978495.1	Contig	species-match	OK
1667327	GCA_903936035.1	Contig	subspecies-match	OK
1463164	GCF_028894245.1	Contig		
1463164	GCF_028894505.1	Contig		
1463164	GCF_028894735.1	Contig		
1463164	GCF_028894885.1	Contig		
1463164	GCA_000492795.1	Scaffold	subspecies-match	OK
1463164	GCA_000613225.1	Contig	subspecies-match	OK
1463164	GCA_001055795.1	Scaffold	subspecies-match	OK
1463164	GCA_001056525.1	Scaffold	subspecies-match	OK
1463164	GCA_001060825.1	Contig	subspecies-match	OK
1463164	GCA_001611185.1	Contig	subspecies-match	OK
1463164	GCA_001663535.1	Contig	subspecies-match	OK
1463164	GCA_001701635.1	Scaffold	subspecies-match	OK
1463164	GCA_001701645.1	Scaffold	subspecies-match	OK
1463164	GCA_002186485.1	Contig	subspecies-match	OK
1463164	GCA_002186565.1	Contig	subspecies-match	OK
1463164	GCA_002186965.1	Contig	subspecies-match	OK
1463164	GCA_002187175.1	Contig	subspecies-match	OK
1463164	GCA_002187215.1	Contig	subspecies-match	OK
1463164	GCA_002187225.1	Contig	subspecies-match	OK
1463164	GCA_002187465.1	Contig	subspecies-match	OK
1463164	GCA_002187485.1	Contig	species-match	OK
1463164	GCA_002187935.3	Complete Genome	subspecies-match	OK
1463164	GCA_002187945.1	Contig	subspecies-match	OK
1463164	GCA_002188025.1	Contig	subspecies-match	OK
1463164	GCA_002246675.1	Contig	subspecies-match	OK
1463164	GCA_002248055.2	Contig	subspecies-match	OK
1463164	GCA_002248085.2	Contig	subspecies-match	OK
1463164	GCA_002248565.1	Contig	subspecies-match	OK
1463164	GCA_002248945.2	Contig	subspecies-match	OK
1463164	GCA_002853015.1	Scaffold	subspecies-match	OK
1463164	GCA_003176335.1	Contig	subspecies-match	OK
1463164	GCA_003181175.1	Complete Genome	subspecies-match	OK
1463164	GCA_003711965.1	Scaffold	subspecies-match	OK
1463164	GCA_003954895.1	Contig	subspecies-match	OK
1463164	GCA_004024245.1	Scaffold	subspecies-match	OK
1463164	GCA_004024275.1	Scaffold	subspecies-match	OK
1463164	GCA_004320585.1	Contig	subspecies-match	OK
1463164	GCA_004320605.1	Contig	subspecies-match	OK
1463164	GCA_004320615.1	Contig	subspecies-match	OK
1463164	GCA_004320685.1	Contig	subspecies-match	OK
1463164	GCA_004320695.1	Contig	subspecies-match	OK
1463164	GCA_004320705.1	Contig	subspecies-match	OK
1463164	GCA_004320715.1	Contig	subspecies-match	OK
1463164	GCA_004320725.1	Contig	subspecies-match	OK
1463164	GCA_004320785.1	Contig	subspecies-match	OK
1463164	GCA_004320795.1	Contig	subspecies-match	OK
1463164	GCA_004320815.1	Contig	subspecies-match	OK
1463164	GCA_004320825.1	Contig	subspecies-match	OK
1463164	GCA_004320885.1	Contig	subspecies-match	OK
1463164	GCA_004320895.1	Contig	subspecies-match	OK
1463164	GCA_004320905.1	Contig	subspecies-match	OK
1463164	GCA_004320915.1	Contig	subspecies-match	OK
1463164	GCA_004320955.1	Contig	subspecies-match	OK
1463164	GCA_004320985.1	Contig	subspecies-match	OK
1463164	GCA_004320995.1	Contig	subspecies-match	OK
1463164	GCA_004321005.1	Contig	subspecies-match	OK
1463164	GCA_004321025.1	Contig	subspecies-match	OK
1463164	GCA_004321065.1	Contig	subspecies-match	OK
1463164	GCA_004321085.1	Contig	subspecies-match	OK
1463164	GCA_004321095.1	Contig	subspecies-match	OK
1463164	GCA_004321125.1	Contig	subspecies-match	OK
1463164	GCA_004321165.1	Contig	subspecies-match	OK
1463164	GCA_004321175.1	Scaffold	subspecies-match	OK
1463164	GCA_004321185.1	Contig	subspecies-match	OK
1463164	GCA_004321195.1	Contig	subspecies-match	OK
1463164	GCA_004321225.1	Contig	subspecies-match	OK
1463164	GCA_004321305.1	Contig	subspecies-match	OK
1463164	GCA_004321315.1	Contig	subspecies-match	OK
1463164	GCA_004321335.1	Contig	subspecies-match	OK
1463164	GCA_004321405.1	Contig	subspecies-match	OK
1463164	GCA_004321415.1	Contig	subspecies-match	OK
1463164	GCA_007896585.1	Contig	subspecies-match	OK
1463164	GCA_011365755.1	Contig	subspecies-match	OK
1463164	GCA_011365785.1	Contig	subspecies-match	OK
1463164	GCA_011365805.1	Contig	subspecies-match	OK
1463164	GCA_011365825.1	Contig	subspecies-match	OK
1463164	GCA_011365835.1	Contig	subspecies-match	OK
1463164	GCA_011365865.1	Contig	subspecies-match	OK
1463164	GCA_011365875.1	Contig	subspecies-match	OK
1463164	GCA_011365905.1	Contig	subspecies-match	OK
1463164	GCA_011365925.1	Contig	subspecies-match	OK
1463164	GCA_011365945.1	Contig	subspecies-match	OK
1463164	GCA_011365965.1	Contig	subspecies-match	OK
1463164	GCA_011365985.1	Contig	subspecies-match	OK
1463164	GCA_011365995.1	Contig	subspecies-match	OK
1463164	GCA_011366025.1	Contig	subspecies-match	OK
1463164	GCA_011366045.1	Contig	subspecies-match	OK
1463164	GCA_011366055.1	Contig	subspecies-match	OK
1463164	GCA_011366085.1	Contig	subspecies-match	OK
1463164	GCA_011366095.1	Contig	subspecies-match	OK
1463164	GCA_011366125.1	Contig	subspecies-match	OK
1463164	GCA_011366145.1	Contig	subspecies-match	OK
1463164	GCA_011366185.1	Contig	subspecies-match	OK
1463164	GCA_017592645.1	Contig	subspecies-match	OK
1463164	GCA_018588905.1	Contig	subspecies-match	OK
1463164	GCA_019219805.1	Contig	subspecies-match	OK
1463164	GCA_019710705.1	Contig	subspecies-match	OK
1463164	GCA_019718795.1	Scaffold	subspecies-match	OK
1463164	GCA_019733295.1	Contig	subspecies-match	OK
1463164	GCA_019733315.1	Contig	subspecies-match	OK
1463164	GCA_020525525.1	Complete Genome	subspecies-match	OK
1463164	GCA_020525565.1	Complete Genome	subspecies-match	OK
1463164	GCA_020525585.1	Complete Genome	subspecies-match	OK
1463164	GCA_020525685.1	Chromosome	subspecies-match	OK
1463164	GCA_020525705.1	Complete Genome	subspecies-match	OK
1463164	GCA_020819535.1	Scaffold	subspecies-match	OK
1463164	GCA_021165655.1	Contig	subspecies-match	OK
1463164	GCA_021166485.1	Scaffold	subspecies-match	OK
1463164	GCA_021166505.1	Contig	subspecies-match	OK
1463164	GCA_021168495.1	Scaffold	subspecies-match	OK
1463164	GCA_021168535.1	Scaffold	subspecies-match	OK
1463164	GCA_021262585.1	Contig	subspecies-match	OK
1463164	GCA_021262625.1	Contig	subspecies-match	OK
1463164	GCA_021262655.1	Contig	subspecies-match	OK
1463164	GCA_021503375.1	Contig	subspecies-match	OK
1463164	GCA_021849725.1	Contig	subspecies-match	OK
1463164	GCA_021850755.1	Contig	subspecies-match	OK
1463164	GCA_021851185.1	Contig	subspecies-match	OK
1463164	GCA_021851665.1	Contig	subspecies-match	OK
1463164	GCA_021851805.1	Contig	subspecies-match	OK
1463164	GCA_021852675.1	Contig	subspecies-match	OK
1463164	GCA_021854215.1	Contig	subspecies-match	OK
1463164	GCA_021855865.1	Contig	subspecies-match	OK
1463164	GCA_021871895.1	Contig	subspecies-match	OK
1463164	GCA_021873515.1	Contig	subspecies-match	OK
1463164	GCA_021874215.1	Contig	subspecies-match	OK
1463164	GCA_021874625.1	Contig	subspecies-match	OK
1463164	GCA_021875155.1	Contig	subspecies-match	OK
1463164	GCA_021907915.1	Contig	subspecies-match	OK
1463164	GCA_021908055.1	Contig	subspecies-match	OK
1463164	GCA_021908195.1	Contig	subspecies-match	OK
1463164	GCA_021908295.1	Contig	subspecies-match	OK
1463164	GCA_021908315.1	Contig	subspecies-match	OK
1463164	GCA_021908395.1	Contig	subspecies-match	OK
1463164	GCA_021908455.1	Contig	subspecies-match	OK
1463164	GCA_021908655.1	Contig	subspecies-match	OK
1463164	GCA_021908955.1	Contig	subspecies-match	OK
1463164	GCA_021908975.1	Contig	subspecies-match	OK
1463164	GCA_021909195.1	Contig	subspecies-match	OK
1463164	GCA_021909235.1	Contig	subspecies-match	OK
1463164	GCA_021909395.1	Contig	subspecies-match	OK
1463164	GCA_021909435.1	Contig	subspecies-match	OK
1463164	GCA_021909835.1	Contig	subspecies-match	OK
1463164	GCA_021909855.1	Contig	subspecies-match	OK
1463164	GCA_021909895.1	Contig	subspecies-match	OK
1463164	GCA_021909955.1	Contig	subspecies-match	OK
1463164	GCA_021910105.1	Contig	subspecies-match	OK
1463164	GCA_021910245.1	Contig	subspecies-match	OK
1463164	GCA_021910505.1	Contig	subspecies-match	OK
1463164	GCA_021911125.1	Contig	subspecies-match	OK
1463164	GCA_021911145.1	Contig	subspecies-match	OK
1463164	GCA_021911205.1	Contig	subspecies-match	OK
1463164	GCA_021911465.1	Contig	subspecies-match	OK
1463164	GCA_021911545.1	Contig	subspecies-match	OK
1463164	GCA_021911865.1	Contig	subspecies-match	OK
1463164	GCA_021911885.1	Contig	subspecies-match	OK
1463164	GCA_021911925.1	Contig	subspecies-match	OK
1463164	GCA_021912145.1	Contig	subspecies-match	OK
1463164	GCA_021912385.1	Contig	subspecies-match	OK
1463164	GCA_021912625.1	Contig	subspecies-match	OK
1463164	GCA_021953665.1	Contig	subspecies-match	OK
1463164	GCA_021953785.1	Contig	subspecies-match	OK
1463164	GCA_021953805.1	Contig	subspecies-match	OK
1463164	GCA_021960145.1	Contig	subspecies-match	OK
1463164	GCA_021960225.1	Contig	subspecies-match	OK
1463164	GCA_021960365.1	Contig	subspecies-match	OK
1463164	GCA_021963705.1	Contig	subspecies-match	OK
1463164	GCA_021963725.1	Contig	subspecies-match	OK
1463164	GCA_022047545.1	Contig	subspecies-match	OK
1463164	GCA_022047605.1	Contig	subspecies-match	OK
1463164	GCA_022047645.1	Contig	subspecies-match	OK
1463164	GCA_022047725.1	Contig	subspecies-match	OK
1463164	GCA_022047885.1	Contig	subspecies-match	OK
1463164	GCA_022047905.1	Contig	subspecies-match	OK
1463164	GCA_022047925.1	Contig	subspecies-match	OK
1463164	GCA_022047945.1	Contig	subspecies-match	OK
1463164	GCA_022048025.1	Contig	subspecies-match	OK
1463164	GCA_022098815.1	Contig	subspecies-match	OK
1463164	GCA_022172305.1	Contig	subspecies-match	OK
1463164	GCA_022172345.1	Contig	subspecies-match	OK
1463164	GCA_022172385.1	Contig	subspecies-match	OK
1463164	GCA_022172405.1	Contig	subspecies-match	OK
1463164	GCA_022172425.1	Contig	subspecies-match	OK
1463164	GCA_022172445.1	Contig	subspecies-match	OK
1463164	GCA_022172465.1	Contig	subspecies-match	OK
1463164	GCA_022172485.1	Contig	subspecies-match	OK
1463164	GCA_022172725.1	Contig	subspecies-match	OK
1463164	GCA_022172765.1	Contig	subspecies-match	OK
1463164	GCA_022172785.1	Contig	subspecies-match	OK
1463164	GCA_022172805.1	Contig	subspecies-match	OK
1463164	GCA_022172885.1	Contig	subspecies-match	OK
1463164	GCA_022172925.1	Contig	subspecies-match	OK
1463164	GCA_022172945.1	Contig	subspecies-match	OK
1463164	GCA_022173005.1	Contig	subspecies-match	OK
1463164	GCA_022173025.1	Contig	subspecies-match	OK
1463164	GCA_022173145.1	Contig	subspecies-match	OK
1463164	GCA_022174045.1	Contig	subspecies-match	OK
1463164	GCA_022174065.1	Contig	subspecies-match	OK
1463164	GCA_022175205.1	Contig	subspecies-match	OK
1463164	GCA_022175225.1	Contig	subspecies-match	OK
1463164	GCA_022204865.1	Contig	subspecies-match	OK
1463164	GCA_022229385.1	Contig	subspecies-match	OK
1463164	GCA_022229405.1	Contig	subspecies-match	OK
1463164	GCA_022229605.1	Contig	subspecies-match	OK
1463164	GCA_022229665.1	Contig	subspecies-match	OK
1463164	GCA_022229685.1	Contig	subspecies-match	OK
1463164	GCA_022229725.1	Contig	subspecies-match	OK
1463164	GCA_022229765.1	Contig	subspecies-match	OK
1463164	GCA_022313415.2	Complete Genome	subspecies-match	OK
1463164	GCA_022498285.1	Contig	subspecies-match	OK
1463164	GCA_022500805.1	Contig	subspecies-match	OK
1463164	GCA_022500825.1	Contig	subspecies-match	OK
1463164	GCA_022655725.1	Contig	subspecies-match	OK
1463164	GCA_022656025.1	Contig	subspecies-match	OK
1463164	GCA_022818525.1	Contig	subspecies-match	OK
1463164	GCA_022818545.1	Contig	subspecies-match	OK
1463164	GCA_022818555.1	Contig	subspecies-match	OK
1463164	GCA_022818585.1	Contig	subspecies-match	OK
1463164	GCA_022818605.1	Contig	subspecies-match	OK
1463164	GCA_022818625.1	Contig	subspecies-match	OK
1463164	GCA_022818685.1	Contig	subspecies-match	OK
1463164	GCA_022818715.1	Contig	subspecies-match	OK
1463164	GCA_022818745.1	Contig	subspecies-match	OK
1463164	GCA_023027545.1	Contig	subspecies-match	OK
1463164	GCA_023027885.1	Contig	subspecies-match	OK
1463164	GCA_023029145.1	Contig	subspecies-match	OK
1463164	GCA_023029205.1	Contig	subspecies-match	OK
1463164	GCA_023029385.1	Contig	subspecies-match	OK
1463164	GCA_023030625.1	Contig	subspecies-match	OK
1463164	GCA_023030645.1	Contig	subspecies-match	OK
1463164	GCA_023030965.1	Contig	subspecies-match	OK
1463164	GCA_023032165.1	Contig	subspecies-match	OK
1463164	GCA_023032815.1	Contig	subspecies-match	OK
1463164	GCA_023032935.1	Contig	subspecies-match	OK
1463164	GCA_023033415.1	Contig	subspecies-match	OK
1463164	GCA_023033445.1	Contig	subspecies-match	OK
1463164	GCA_023033785.1	Contig	subspecies-match	OK
1463164	GCA_023528515.1	Contig	subspecies-match	OK
1463164	GCA_023961195.1	Contig	subspecies-match	OK
1463164	GCA_023980405.1	Contig	subspecies-match	OK
1463164	GCA_024373725.1	Contig	subspecies-match	OK
1463164	GCA_024379335.1	Contig	subspecies-match	OK
1463164	GCA_024379375.1	Contig	subspecies-match	OK
1463164	GCA_024379435.1	Contig	subspecies-match	OK
1463164	GCA_024379795.1	Contig	subspecies-match	OK
1463164	GCA_024379855.1	Contig	subspecies-match	OK
1463164	GCA_024379875.1	Contig	subspecies-match	OK
1463164	GCA_024430435.1	Contig	subspecies-match	OK
1463164	GCA_024430495.1	Contig	subspecies-match	OK
1463164	GCA_024430695.1	Contig	subspecies-match	OK
1463164	GCA_024431655.1	Contig	subspecies-match	OK
1463164	GCA_024431855.1	Contig	subspecies-match	OK
1463164	GCA_024431975.1	Contig	subspecies-match	OK
1463164	GCA_024432015.1	Contig	subspecies-match	OK
1463164	GCA_024432365.1	Contig	subspecies-match	OK
1463164	GCA_024432405.1	Contig	subspecies-match	OK
1463164	GCA_024432705.1	Contig	subspecies-match	OK
1463164	GCA_024433085.1	Contig	subspecies-match	OK
1463164	GCA_024433105.1	Contig	subspecies-match	OK
1463164	GCA_024433295.1	Contig	subspecies-match	OK
1463164	GCA_024433455.1	Contig	subspecies-match	OK
1463164	GCA_024433645.1	Contig	subspecies-match	OK
1463164	GCA_024433765.1	Contig	subspecies-match	OK
1463164	GCA_024433795.1	Contig	subspecies-match	OK
1463164	GCA_024433835.1	Contig	subspecies-match	OK
1463164	GCA_024434555.1	Contig	subspecies-match	OK
1463164	GCA_024434595.1	Contig	subspecies-match	OK
1463164	GCA_024435635.1	Contig	subspecies-match	OK
1463164	GCA_024436745.1	Contig	subspecies-match	OK
1463164	GCA_024436895.1	Contig	subspecies-match	OK
1463164	GCA_024437375.1	Contig	subspecies-match	OK
1463164	GCA_024437915.1	Contig	subspecies-match	OK
1463164	GCA_024438235.1	Contig	subspecies-match	OK
1463164	GCA_024438335.1	Contig	subspecies-match	OK
1463164	GCA_024438545.1	Contig	subspecies-match	OK
1463164	GCA_024438675.1	Contig	subspecies-match	OK
1463164	GCA_024438715.1	Contig	subspecies-match	OK
1463164	GCA_024438795.1	Contig	subspecies-match	OK
1463164	GCA_024439035.1	Contig	subspecies-match	OK
1463164	GCA_024813615.1	Contig	subspecies-match	OK
1463164	GCA_024813655.1	Scaffold	subspecies-match	OK
1463164	GCA_024813695.1	Contig	subspecies-match	OK
1463164	GCA_024813705.1	Scaffold	subspecies-match	OK
1463164	GCA_024813835.1	Contig	subspecies-match	OK
1463164	GCA_024990415.1	Contig	subspecies-match	OK
1463164	GCA_024998315.1	Scaffold	subspecies-match	OK
1463164	GCA_025077095.1	Contig	subspecies-match	OK
1463164	GCA_025077975.1	Contig	subspecies-match	OK
1463164	GCA_025082935.1	Contig	subspecies-match	OK
1463164	GCA_025088165.1	Contig	subspecies-match	OK
1463164	GCA_025093525.1	Contig	subspecies-match	OK
1463164	GCA_025103545.1	Contig	subspecies-match	OK
1463164	GCA_025103665.1	Contig	subspecies-match	OK
1463164	GCA_025109485.1	Contig	subspecies-match	OK
1463164	GCA_025112405.1	Contig	subspecies-match	OK
1463164	GCA_025113165.1	Contig	subspecies-match	OK
1463164	GCA_025113525.1	Contig	subspecies-match	OK
1463164	GCA_025115945.1	Contig	subspecies-match	OK
1463164	GCA_025395455.1	Contig	subspecies-match	OK
1463164	GCA_025878105.1	Contig	subspecies-match	OK
1463164	GCA_025881245.1	Contig	subspecies-match	OK
1463164	GCA_025881405.1	Contig	subspecies-match	OK
1463164	GCA_025889835.1	Contig	subspecies-match	OK
1463164	GCA_026008675.1	Contig	subspecies-match	OK
1463164	GCA_026011335.1	Contig	subspecies-match	OK
1463164	GCA_027894735.1	Contig	subspecies-match	OK
1463164	GCA_027895075.1	Contig	subspecies-match	OK
1463164	GCA_027895335.1	Contig	subspecies-match	OK
1463164	GCA_027958285.1	Contig	subspecies-match	OK
1463164	GCA_027958305.1	Contig	subspecies-match	OK
1463164	GCA_027958325.1	Contig	subspecies-match	OK
1463164	GCA_027958345.1	Contig	subspecies-match	OK
1463164	GCA_027958365.1	Contig	subspecies-match	OK
1463164	GCA_027958385.1	Contig	subspecies-match	OK
1463164	GCA_027960305.1	Contig	subspecies-match	OK
1463164	GCA_027960325.1	Contig	subspecies-match	OK
1463164	GCA_027960345.1	Contig	subspecies-match	OK
1463164	GCA_027960365.1	Contig	subspecies-match	OK
1463164	GCA_027960385.1	Contig	subspecies-match	OK
1463164	GCA_027960405.1	Contig	subspecies-match	OK
1463164	GCA_027960425.1	Contig	subspecies-match	OK
1463164	GCA_027960445.1	Contig	subspecies-match	OK
1463164	GCA_027960465.1	Contig	subspecies-match	OK
1463164	GCA_027960485.1	Contig	subspecies-match	OK
1463164	GCA_027960505.1	Contig	subspecies-match	OK
1463164	GCA_027960525.1	Contig	subspecies-match	OK
1463164	GCA_027960545.1	Contig	subspecies-match	OK
1463164	GCA_027960585.1	Contig	subspecies-match	OK
1463164	GCA_027960685.1	Contig	subspecies-match	OK
1463164	GCA_027961045.1	Contig	subspecies-match	OK
1463164	GCA_027961065.1	Contig	subspecies-match	OK
1463164	GCA_027961075.1	Contig	subspecies-match	OK
1463164	GCA_027961105.1	Contig	subspecies-match	OK
1463164	GCA_027961125.1	Contig	subspecies-match	OK
1463164	GCA_027961145.1	Contig	subspecies-match	OK
1463164	GCA_027961165.1	Contig	subspecies-match	OK
1463164	GCA_027961185.1	Contig	subspecies-match	OK
1463164	GCA_027962165.1	Contig	subspecies-match	OK
1463164	GCA_027963345.1	Contig	subspecies-match	OK
1463164	GCA_027963365.1	Contig	subspecies-match	OK
1463164	GCA_027963385.1	Contig	subspecies-match	OK
